question_id,image_id,llama_answer
1772585,177258,American
2292075,229207,French open
793625,79362,Pine
2323095,232309,100 feet
1817965,181796,Ferment
2857735,285773,Human
1961855,196185,Taking off
4103505,410350,Chinese
1367725,136772,Fruit
2981725,298172,Vegetables
3440135,344013,Spanish
4789775,478977,Lab
2166035,216603,Poached
1517905,151790,Cutting
2207395,220739,East
3453565,345356,2000
3392535,339253,Tank top
5233155,523315,Bear
1540875,154087,Canada
3181935,318193,National bank
3433155,343315,Wrench
3294945,329494,Very tall
5601785,560178,Carrot
3156205,315620,Navy
3685105,368510,Coke
5521485,552148,Fun
5170615,517061,Ski resort
2568005,256800,Ball
2404175,240417,Fish
3956655,395665,In air
511675,51167,Power
3778825,377882,Boats
3608775,360877,Potassium
1295025,129502,Cell phone
2778315,277831,Heineken
1558735,155873,Daisy
940465,94046,7th inning stretch
1049825,104982,Cell phone
3572555,357255,2000
4829105,482910,High
5379395,537939,Computer
2946055,294605,Corn
4961025,496102,City
2905155,290515,Fluoride
3830665,383066,Church
4954435,495443,Brazil
2396565,239656,Decoration
2070465,207046,Happiness
3835335,383533,Neoprene
5378025,537802,Comfort
1970045,197004,Sausage
2096135,209613,Ireland
2468095,246809,Ocean
4192655,419265,Mechanic
5763635,576363,Luggage
3679005,367900,Passenger
358075,35807,Trainer
1944205,194420,Listening
4405295,440529,Worm
5432685,543268,Bakery
2222355,222235,Bird
1160675,116067,Bicycle
4013305,401330,Unload luggage
3839215,383921,Pachyderm
774795,77479,Africa
4692005,469200,Pacific
1237045,123704,Candy cane
900405,90040,Canoe
4872175,487217,Catholic
2211055,221105,Church
3997905,399790,Reds
5317075,531707,60's
4796125,479612,Sharp
2337715,233771,England
4145765,414576,Team
3466215,346621,Beetle
1629985,162998,Air india
5116475,511647,100 feet
5204335,520433,Illegal
4768945,476894,Custom
3976935,397693,Banana split
5812055,581205,Hard boiled
3892555,389255,Shade
3183865,318386,Beans
795885,79588,Private
3841115,384111,Race car
3136475,313647,Bunt
4093455,409345,Helmets
1427425,142742,Abner doubleday
1461935,146193,Beach
2736375,273637,Red wine
1323285,132328,Mary poppins
2521375,252137,Carrots
3120815,312081,Dr seuss
2347795,234779,Meat
4876125,487612,Kite festival
1765275,176527,Seagull
1688905,168890,Vespa
5072745,507274,Bathe
376605,37660,Teeth
4402995,440299,Asia
5455835,545583,Difficulty
3511405,351140,Number
1106175,110617,Cleats
3709355,370935,Street
3391775,339177,Chairs
5174545,517454,Grumpy cat
1589645,158964,America
4078255,407825,Penguin
3893155,389315,Romance
1024005,102400,Handicap
4496385,449638,Downtown
2287495,228749,Eating
4825855,482585,Passenger
1859035,185903,Power
1967065,196706,25 years
3275655,327565,4 stroke
4660055,466005,American
2559175,255917,1885
4200905,420090,English
1760785,176078,Border collie
2834985,283498,500 mph
4169605,416960,Chocolate
5330395,533039,Trash
522325,52232,Clothes
3895325,389532,Roof
1639295,163929,Sea sickness
713845,71384,Traffic
949265,94926,Powerpuff girls
761385,76138,Vitamin c
3703995,370399,Heart
5105155,510515,Stone
4591415,459141,China
5274975,527497,Desktop
5039515,503951,Parrot
1587985,158798,Dye
4910625,491062,Red
3107705,310770,Chicken
921775,92177,2 hours
3956335,395633,Tugboat
1453255,145325,Back
657365,65736,Rubber
2102305,210230,Navy
371495,37149,Wood
1868735,186873,Canoe
5525075,552507,Russian
4447775,444777,Clothes
4050075,405007,Cherry
4271115,427111,Boat
24535,2453,Relax
1704255,170425,Trash
5081655,508165,Gas
3999215,399921,Size
3959755,395975,Logs
1891525,189152,Army
389195,38919,Africa
5212215,521221,Motocross
1547015,154701,Mouse
5098195,509819,Sew
1436445,143644,Teddy roosevelt
1898455,189845,Sandals
3403865,340386,Bus
3409225,340922,Concrete
5581375,558137,Food truck
2428705,242870,1900
1582795,158279,Banana bread
1745115,174511,Office
4547515,454751,Guitar
2641615,264161,Female
3316425,331642,Mcdonald's
2725185,272518,Bridle
4345095,434509,Hiking
2895735,289573,Silk
4682775,468277,4
3084305,308430,Vegetables
1569285,156928,Dodge
5289055,528905,Dodge
754795,75479,Africa
2556315,255631,Jack the ripper
30015,3001,Flour
295965,29596,Hotel
3446545,344654,Elephant
1758645,175864,Lawn chair
2763235,276323,1903
2980675,298067,Kingfish
4104935,410493,Florida
4927855,492785,To keep clean
1623665,162366,Parking
676085,67608,People
2480875,248087,India
4112775,411277,Steve job
2432605,243260,Nokia
3443085,344308,Hotel
4563775,456377,Vegetable
4075245,407524,Ceramic
2040595,204059,Fresh
1686835,168683,Headset
1984165,198416,Photo editing
3515305,351530,Sit
4936825,493682,Left
1521205,152120,Rubber
1814035,181403,Denim
2857995,285799,Sled
922445,92244,Chuckie
653065,65306,Transportation
2913305,291330,Long
1778565,177856,Raft
187815,18781,American
997475,99747,Toilet paper
4409595,440959,Yellow
1457475,145747,Float
885075,88507,Shawn white
2789775,278977,Willow
2939645,293964,Black and white
2489805,248980,"Broccoli, beans, and nuts"
3210245,321024,Ice cream
448565,44856,Golden retriever
4563235,456323,Lock
2099955,209995,Jeans
3880825,388082,Banana
749375,74937,Fly
969885,96988,People
3260585,326058,Polo
4217035,421703,Stir fry
5683335,568333,Us open
5614375,561437,Flip
1421275,142127,Cooked
1553195,155319,Photoshop
2673215,267321,Photo shop
5193595,519359,Blend
4324295,432429,Yellow
3905555,390555,20th
1997715,199771,Culinary
3027165,302716,Beer
3740615,374061,Tabby
4514715,451471,Beer
1494695,149469,Cow
4928865,492886,Decoration
3600975,360097,Cruise ship
1058855,105885,Fire hydrant
581465,58146,Sweater
3754265,375426,Chicken
5645635,564563,Alps
5698015,569801,Dim
1680935,168093,Wave
3899745,389974,Ceramic
3480125,348012,Scissors
3352415,335241,People
194565,19456,Cookie
4420405,442040,Fun
4284035,428403,Tuna
4475585,447558,Millions
5477385,547738,Amazon
1295955,129595,Protest
5802555,580255,Lab
3289405,328940,Pizza
2381415,238141,Brick
4888325,488832,Garden
4403775,440377,Stove
4350035,435003,Windows
4725095,472509,Giants
3355855,335585,16
661445,66144,Beetle
3604405,360440,Sleep
28905,2890,Ski pole
4740785,474078,Babe ruth
888955,88895,Wilson
4516935,451693,Olive
4637225,463722,Horse race
184125,18412,Brush
1356205,135620,Yacht
131485,13148,Catalunya
4192245,419224,Couch
236715,23671,Serve
1279205,127920,Summer
1002835,100283,Arabic
4654305,465430,Toasted
5168055,516805,Bear
4680225,468022,Baked
2043115,204311,Grocery store
859055,85905,1000
4503575,450357,Reflection
2485825,248582,Market
3019505,301950,America
659425,65942,Passenger
4914825,491482,Habitation
5602795,560279,Rainbow
4246425,424642,Disc golf
786715,78671,Catching
4744525,474452,Illegal
5026305,502630,Tall
2954205,295420,Moving
851925,85192,70's
3222615,322261,Skateboard
2237665,223766,Farmer
1258155,125815,100 years
3767545,376754,6 months
349225,34922,Display
1824695,182469,8
1201625,120162,Wave
3563585,356358,Palm
300805,30080,Fighter jet
588695,58869,46
1514925,151492,Red light
2288675,228867,Furniture store
2466725,246672,Calf
2657075,265707,Keyboard
2412975,241297,Freight
785545,78554,Lego
1873295,187329,Night
1251075,125107,Pug
1245945,124594,Cabinet
4234985,423498,Skateboards
3262225,326222,Carrot
2860015,286001,New year
185755,18575,American
3578295,357829,It's a show
3880145,388014,Parrots
3376195,337619,Bench
2694175,269417,Boxer
318935,31893,12 years
5606265,560626,Tights
554295,55429,Mustard
3030695,303069,Bicycle
2233005,223300,Safety
2379175,237917,Siamese
2729535,272953,11 months
4043385,404338,Irish
673425,67342,Sparrow
65795,6579,Teddy
5652455,565245,200
1145795,114579,Goggles
5787135,578713,Train station
4758795,475879,Vacation
4127535,412753,Shower
2969965,296996,United
2319985,231998,Meat
3135625,313562,Produce
5249775,524977,Oven
5579165,557916,Twin
928615,92861,Baked
4617755,461775,Cat
1082085,108208,Chinese
1367955,136795,400
507525,50752,Double decker
5322855,532285,Rubber
2537325,253732,Lettuce
230235,23023,2
4328985,432898,Cloudy
4344595,434459,Navy
1477455,147745,Trailer
5620845,562084,Fog
719145,71914,Food
3317855,331785,Busy
4945785,494578,Swim
3695845,369584,Hot
2449315,244931,Snowboarding
4102725,410272,Chef
3077315,307731,Coffee
3027875,302787,Pepsi
5504055,550405,4 hours
5582536,558253,Texas
5582535,558253,Longhorn
5196915,519691,10 tons
1258065,125806,Angus
146815,14681,10 years
1729935,172993,Day
4838675,483867,Small
4151945,415194,Cook
3914155,391415,Tow
5535885,553588,Gothic
765295,76529,Potassium
2071775,207177,Kayak
2696625,269662,Seagull
1985905,198590,Chevrolet
285825,28582,Broccoli
3942405,394240,Brick
3665085,366508,Brown
5113985,511398,Beagle
2559745,255974,Hummingbird
2974275,297427,Bread
1860135,186013,Kite flying
4621485,462148,Nokia
3662955,366295,Tusks
1879245,187924,Cdl
2482525,248252,Water
4612755,461275,Crappy
5122765,512276,Flamingo
2309645,230964,Rubber
3014535,301453,Mechanic
4412165,441216,Zoo
4051835,405183,Jeans
753275,75327,Garfield
3573545,357354,Elephant
484195,48419,Domestic
2970745,297074,Wall-e
1429405,142940,Rural
4841515,484151,Cell phones
2034165,203416,Eating
1120935,112093,Ice cream
4412185,441218,Shaun white
3093715,309371,Canvas
1859355,185935,Toilet
2230055,223005,Holstein
4408955,440895,Brick
340155,34015,Tennis racket
3492035,349203,Tennis court
5676935,567693,Smooth
310935,31093,Safety
1045725,104572,Flowers
1087485,108748,Tennis ball
5557725,555772,Road
4469025,446902,Wind
4010375,401037,Teddy bear
4950145,495014,Octagon
3713655,371365,Harley davidson
5049215,504921,North
1432175,143217,1804
608235,60823,Eating
470085,47008,Nokia
1603945,160394,George stephenson
3094925,309492,Police
4642515,464251,Male
4954385,495438,Spoon
5785005,578500,Traditional
918835,91883,Seafood
891215,89121,Neck
4089065,408906,Yeast
4818915,481891,12
5204785,520478,Visor
1133335,113333,2000
99145,9914,Sandwich
1630575,163057,Kite flying
3454565,345456,Ladybug
4902865,490286,Microwave
1930415,193041,Glazed
4499905,449990,1940s
3099355,309935,Lavender
4541545,454154,Floral
857505,85750,12
4582235,458223,Lighthouse
1480675,148067,Salt
1495685,149568,Poodle
1546075,154607,Tropical
433055,43305,Run
3733415,373341,Deliver
3465965,346596,Pedal
527465,52746,Cheddar
5565975,556597,International
224795,22479,Ollie
3879165,387916,Ski
928475,92847,Medieval
3750215,375021,Serena williams
4496615,449661,Hospital
5056385,505638,Front
4374945,437494,Paddle
5667295,566729,Eagle
1345185,134518,Iphone
526245,52624,Yung lean
2002525,200252,Walk
4063775,406377,Steam
1637285,163728,Mouse
4253715,425371,Nail
1435,143,Sparrow
4878975,487897,Bake
1470425,147042,Fly swatter
91055,9105,Tie
2647715,264771,California
150745,15074,Wire
2807665,280766,Tennis
4494125,449412,Raincoat
3580245,358024,10
4009075,400907,Summer
2186085,218608,Orange
4776715,477671,Snowboard
3554245,355424,Pizza hut
2322235,232223,Jet
2291325,229132,Apple
5124515,512451,Big paper airplane
1780255,178025,1
4723755,472375,Motorcycle
4743845,474384,15 years
2373185,237318,8
2002175,200217,1 year
5519085,551908,Bake
3887665,388766,Kung fu panda
2552485,255248,Apple
4256085,425608,Sheep
460485,46048,5
1017625,101762,Bicycle
5561315,556131,Worm
4783205,478320,Wizzair
3491305,349130,Cat food
2823665,282366,Cloudy
3019105,301910,Yes
258605,25860,Cooking
1967425,196742,Microphone
3607925,360792,Blue
2157555,215755,Rolling
248805,24880,Programming
5284585,528458,Jockey
1893685,189368,Antarctica
619435,61943,60 years
1860605,186060,French open
3450275,345027,Ford
1016565,101656,Large
2297535,229753,Leaves
633285,63328,Clydesdale
4511025,451102,Field
976965,97696,Battery
1508345,150834,Sunflowers
1291875,129187,Leash
3554305,355430,Place mat
72075,7207,Stomach
25215,2521,Vandal
1593205,159320,Tokyo
1046245,104624,Typing
5613115,561311,Pizza
34665,3466,Brick
471815,47181,Park rangers
2358575,235857,Pasture
5169985,516998,Road work
1411635,141163,Cocoa
434335,43433,Boston terrier
2028655,202865,Bakery
3809935,380993,1800
4251365,425136,4th of july
26405,2640,Station
5632585,563258,Pottery
4092175,409217,Very
2235455,223545,Titanic
1981395,198139,Charles f. kettering
1814095,181409,Right
2752195,275219,Meow
4710975,471097,Sedan
5046905,504690,Cumulus
3455355,345535,Grass
5257625,525762,Wilson
5758345,575834,Fluorescent
5615235,561523,Champagne
654335,65433,Sneakers
2727135,272713,1 week
735955,73595,Dead
3210625,321062,Orange
1168615,116861,No
2449255,244925,Film
3164645,316464,White
270755,27075,Tuxedo
4008515,400851,Shade
4417365,441736,Taxi
3938585,393858,Pilot
5017625,501762,Blue
2747085,274708,Cliff
446045,44604,Japan
2342305,234230,Man
3678815,367881,Cubs
987295,98729,Salad
5028525,502852,Child
5077665,507766,Seagull
2538255,253825,Flowers
3679295,367929,Roland garros
3318445,331844,Pitching
93175,9317,Soccer
2611855,261185,Christmas
4282315,428231,People sit
2192605,219260,Train station
1568895,156889,Shade
3646655,364665,Batch
1339695,133969,Batter
963515,96351,Volkswagen
3317275,331727,Lindsey vonn
3685955,368595,No parking
56705,5670,Cutting it
2088675,208867,Wind
4160885,416088,Harvard
536685,53668,Ollie
5787035,578703,Grass
509755,50975,Basketball
108255,10825,Sun
5127765,512776,Nike
547185,54718,Southeast asia
2951145,295114,Drowning
4512025,451202,Canada
2319455,231945,4th of july
2481115,248111,Refrigerator
4211395,421139,Field
4584875,458487,Barry bonds
3203365,320336,Palm
1258505,125850,Bowl
3062125,306212,Refrigerator
2700015,270001,Tater tots
1131135,113113,Basket
5250215,525021,Harley davidson
1183675,118367,Hot dog
837685,83768,Living room
85835,8583,Monitor
3915845,391584,Brick
4761905,476190,Concrete
490915,49091,Chinese
1251675,125167,Children
4677915,467791,Man
356725,35672,Pug
2363705,236370,Happy
3138115,313811,Bebe
1656815,165681,Bikers
1425745,142574,Night
4167875,416787,Eaten
523145,52314,Kickflip
2572365,257236,Rubber
2369045,236904,Wolf
2268215,226821,Pepperoni
1828055,182805,Shade
1670445,167044,Mozzarella
965395,96539,1990
1904635,190463,Skateboarding
3316675,331667,Efficient
5518615,551861,Forest
267305,26730,Legal
5233605,523360,Surfboard
176275,17627,Tree
5705945,570594,African
320395,32039,Grill
2767315,276731,Drosselstrasse
1450935,145093,Bell
4787695,478769,1200
3497945,349794,Transport
3718795,371879,Chinese
478075,47807,Tree
317965,31796,Fruit juice
1290655,129065,Night
5372065,537206,Honda
1255725,125572,Guy fawkes
5089725,508972,Legal
2609945,260994,Chef
4666355,466635,Holstein
2935375,293537,Happy
3856415,385641,Home
2650635,265063,Brick
2324535,232453,Cdl
1424725,142472,Carmelli
162415,16241,New york
5737595,573759,Canoe
4501825,450182,San francisco
1348705,134870,Mcdonald's
3988845,398884,Ford
3253315,325331,Felis catus
2548385,254838,Peanut butter
343215,34321,Teddy
1253715,125371,Rose
1162795,116279,100
2317325,231732,Porcelain
1201645,120164,Cook
986745,98674,Robin
2509395,250939,Race
3981885,398188,Handstand
3910675,391067,Grilled
3763425,376342,3
1695845,169584,Real
3617515,361751,To sit
1605805,160580,Clock
2326275,232627,Stir fry
2904775,290477,Wax
3500035,350003,Firetruck
2954915,295491,Plastic
1315045,131504,Yes
3897535,389753,Cook
3035345,303534,Backpack
1485085,148508,Schindler's list
3238885,323888,Modern
2703035,270303,Sour
1173685,117368,Brick
78675,7867,Cheese and basil
581945,58194,South
3694705,369470,Parking
567365,56736,Jet
160255,16025,Concert
2791385,279138,Christmas
957705,95770,Store
4832665,483266,Victorian
1983675,198367,Potassium
547965,54796,Asian
1626345,162634,Mountain
2216055,221605,Mouse
4751845,475184,Wood
4718165,471816,Living room
2675215,267521,American airlines
3227915,322791,1999
5113415,511341,Taxi
1754695,175469,Motor
5148265,514826,Nike
3706775,370677,Dunkin donuts
2507905,250790,Dessert
2243685,224368,Birch
2265925,226592,Bed store
5727345,572734,Unpacking
4295305,429530,Decoration
2170055,217005,Fern
5563695,556369,Duck
684905,68490,Desert
4574615,457461,Pig
4614675,461467,Italian
3730345,373034,Happy
321025,32102,Mall
5339585,533958,Tomato
4737835,473783,Virgin
2523325,252332,10 feet
1977745,197774,Cloudy
5542915,554291,Kitten
2240125,224012,Ham
1474985,147498,Flock
234465,23446,Gmail
3653865,365386,Whistle
1740705,174070,Teddy
756115,75611,Summer
4059455,405945,Repair
4469905,446990,Bone
4290425,429042,Safe
151805,15180,Curtains
3795845,379584,Babe
5050145,505014,Samsung
3394705,339470,Lab
5029635,502963,Schwinn
5256005,525600,Dirt
3686715,368671,Mountain
1669795,166979,Boating
4535655,453565,Rice
1396375,139637,Schwinn
935535,93553,Human
1454395,145439,Salmon
5136155,513615,Fighter jet
2029285,202928,Roses
1086455,108645,Nintendo
5814225,581422,Beef
1477125,147712,Hay
3860125,386012,Bird
5485505,548550,Germany
870705,87070,Christmas tree
41755,4175,Clay
97075,9707,Summer
5310475,531047,Champagne
2442155,244215,Warehouse
4093465,409346,Blouse
2454265,245426,Bus
861475,86147,Happy
3423775,342377,Grocery
1064535,106453,Horses
3346145,334614,Fence
1528865,152886,Ponytail
2664515,266451,Winter
4877415,487741,German shepherd
4424195,442419,Daisy
1879905,187990,Skateboard
4513245,451324,Hp
3980455,398045,Fedora
1343285,134328,Helicopter
5602985,560298,Sink
1431195,143119,Serena williams
707695,70769,Dogs
4445655,444565,Samsung
5115945,511594,Pinocchio
5355015,535501,Shakespeare
116965,11696,Husky
5070655,507065,Peanut butter
1621895,162189,Bunt
1425645,142564,Daily
4785225,478522,Surfboard
1964835,196483,Wii
1428265,142826,Beer
5294475,529447,Bathroom
3295735,329573,Landing
9875,987,Gas
4119535,411953,Electric
671785,67178,Double decker
4327985,432798,No waves
1749045,174904,Donut
1966655,196665,Glasses
3032605,303260,Gauntlet
5491125,549112,Veggie
4193865,419386,Pen
1218275,121827,Summer
2929055,292905,Glazed
4756605,475660,Washington dc
2034885,203488,Parking
5682705,568270,25 years
3154675,315467,Living room
1286755,128675,Lake
3902415,390241,Accident
4010105,401010,Sleep
5755445,575544,1940s
1438225,143822,Wii
848705,84870,Cumulus
77875,7787,Feta
2706035,270603,Relax
2781345,278134,Woman
2899415,289941,Play
3028425,302842,Cold
304485,30448,Lake
1277815,127781,Shelter
2916725,291672,Fishing
5284705,528470,Yes
5651865,565186,Logs
259865,25986,Broccoli
1714835,171483,Pizza
4619735,461973,Bridge
3200205,320020,Poodle
4893585,489358,Cdl
623535,62353,100 million years
5079185,507918,Mountain
3972915,397291,Teddy
3414095,341409,Happy
1604805,160480,Laptop
4503645,450364,Chandelier
1831145,183114,Give live birth
2767205,276720,London
4860265,486026,Strawberry
28815,2881,Al qaeda
2907715,290771,Deer
1536325,153632,Olive
1223025,122302,India
3509665,350966,New york
1145495,114549,Banana
4323785,432378,Ford
4506555,450655,Time
2657435,265743,Cow
2601055,260105,Potatoes
4255785,425578,Cow
2411555,241155,Subway
194325,19432,Serve
405155,40515,Water ski
5803885,580388,Chef
781765,78176,Clock tower
752965,75296,Sprinkles
1002035,100203,1 hour
3035505,303550,Australia
2801845,280184,Grind
2132805,213280,Travel
4484925,448492,Broccoli
2855995,285599,Ivory
2731905,273190,Strike
3567335,356733,Bear
4585105,458510,Mexico
1147445,114744,Europe
5249575,524957,Hay
3209785,320978,Yes
1880535,188053,Mcdonald's
1335965,133596,Beach
1246145,124614,Flip flops
5145085,514508,Fedora
3786735,378673,Ollie
3882155,388215,Usa
495175,49517,Kitchen
2989285,298928,Regatta
67235,6723,No parking
11385,1138,Clockwise
2245095,224509,Samsung
1092915,109291,Dog food
3718225,371822,Party
4715625,471562,Concrete
503265,50326,England
892735,89273,Stomach
4363235,436323,Overhand
2227245,222724,Driving
2919325,291932,Light
2403015,240301,Bull
1918125,191812,Brush
1180515,118051,Office
4995715,499571,Garfield
2414665,241466,Decoration
3923655,392365,Game
1173805,117380,Ducati
2319915,231991,Bill gates
3691285,369128,Brush teeth
5269045,526904,Dell
3881615,388161,Clydesdale
2002315,200231,Teddy bear
2137585,213758,Mountain
1693565,169356,Jump
4427015,442701,People
3931455,393145,Good
319715,31971,Quilt
5167325,516732,Africa
1573905,157390,Vitamin c
1054325,105432,South
3866455,386645,Beijing
868845,86884,Overcooked
1029125,102912,African
2802395,280239,Engineer
1281195,128119,Bike
5295075,529507,Glass
4429685,442968,Crane
4245855,424585,1930s
5296985,529698,Chopper
5168565,516856,Sub
3543685,354368,South
3228585,322858,Water
1570995,157099,West
3081155,308115,Flip
4526845,452684,Vitamin c
2611155,261115,Claw foot
2668315,266831,Fisheye
1928715,192871,Glass
4703135,470313,Digital
3644135,364413,Reflection
3153845,315384,Skateboarding
2910485,291048,Texas
5722335,572233,African american
5157555,515755,Child
3641335,364133,Suitcase
3318755,331875,Once a year
1362185,136218,Southwest
1075585,107558,Gravity
1523985,152398,Queen
2361625,236162,Cats
3141925,314192,Train station
1545845,154584,Brown
3354735,335473,Trash
1084405,108440,Ground
1791915,179191,Silk
968845,96884,Nathan's
1692505,169250,Leather
3583425,358342,Philadelphia
2855345,285534,1
788585,78858,Restaurant
1080885,108088,15 months
4400675,440067,Plate
4679885,467988,Laptop
5728255,572825,Walter frederick morrison
4194015,419401,Bike
4576935,457693,Cold
1160375,116037,Japan
3471795,347179,Ovis
1333275,133327,Ollie
5411085,541108,Nike
3733445,373344,Blanket
3850985,385098,Market
4236195,423619,Wood
3521945,352194,City
943765,94376,Pillow
4378595,437859,New york
2565055,256505,Market
1329925,132992,Teddy roosevelt
1844855,184485,Germany
5714975,571497,Vegetables
5559055,555905,Bedroom
785225,78522,Sheep
3562635,356263,Bmw
239915,23991,Skate park
4284545,428454,Snowboard
2270735,227073,Lobster
1381805,138180,100 mph
463275,46327,Horns
612595,61259,Virgin australia
2230935,223093,Tree
3990495,399049,Pine
2539245,253924,Truck
4499505,449950,Marble
241975,24197,Bake
4752445,475244,Australia
3087305,308730,Business
3298275,329827,Ski
226605,22660,Night
1114345,111434,Birthday
1542635,154263,Hot dog
720515,72051,Dell
5688465,568846,Haircut
5390675,539067,Antarctica
763105,76310,Food
4134325,413432,Tennis ball
2942975,294297,Shrimp
1012655,101265,Black
2891525,289152,Sanrio
3756065,375606,Iphone
2248025,224802,Stratus
4092415,409241,Bridge
1379935,137993,Civil engineering
5209335,520933,Sleep
60125,6012,Sweet
5769875,576987,Kiteboarding
4133585,413358,Hot dog
3036535,303653,Hay
1220075,122007,Resting
4470805,447080,Rowing
5117775,511777,Helmet
2787495,278749,North
5121945,512194,Daisy
310435,31043,Tv
1685625,168562,Fish
425015,42501,Falling
4643595,464359,T-shirt
3447735,344773,South
3391205,339120,Tennis court
4450385,445038,Propeller
2092905,209290,Fork
4069085,406908,Soccer field
2598195,259819,Cat
1924585,192458,Stove
3978905,397890,Man on right
3484745,348474,Ranch
5374565,537456,Bananas
637965,63796,Sony ericsson
5260895,526089,Hip hop
2055945,205594,Large
1796995,179699,Bald
1900145,190014,Yes
1000005,100000,Tabby
822635,82263,Dock
806985,80698,Catcher
4346625,434662,Colorado
2945415,294541,Cloudy
455355,45535,Z
1254045,125404,Helmets
4624245,462424,Kitten
1760375,176037,Million
4319965,431996,Salt
5152665,515266,Pickup
5152145,515214,Roger federer
680255,68025,In
772225,77222,Military base
5006635,500663,Cool
2604785,260478,Vest
4902945,490294,People
726665,72666,Kuwait airways
4742155,474215,Wright brother
1005825,100582,Pizza
396635,39663,Nylon
4498725,449872,Asphalt
1555465,155546,Flat screen
4187995,418799,15 years
4318275,431827,Twilight
5280115,528011,35 mph
3781395,378139,Flood
824315,82431,18
5299395,529939,Surfboard
5441985,544198,Island
5059115,505911,Carrot
3953435,395343,Full sun
3532995,353299,Fast
635635,63563,Cold
975135,97513,Pasta
5012295,501229,Nothing
2171885,217188,Tile
801945,80194,Tennis
5268065,526806,Amtrak
1423185,142318,Hay
1883115,188311,Science
4049845,404984,Siamese
4515335,451533,Cell phone
853405,85340,Plastic
5381755,538175,Ikea
4721465,472146,0
5290045,529004,Brown
5565055,556505,Lab
4779065,477906,Cold
5711965,571196,Bed
2180915,218091,Housekeeper
2070035,207003,Wind
5536675,553667,Ear
3605295,360529,Shelf
692665,69266,Laptop
5343735,534373,Baseball
5185305,518530,Dirt
3488965,348896,Beach
4748815,474881,Field
5477605,547760,Chinese
3922125,392212,African
3096965,309696,Green
1631125,163112,Street light
5643325,564332,Brick
3651775,365177,Bieber
1933495,193349,Pitcher
4353875,435387,Park
1971115,197111,Dog
2842535,284253,Spanish
4348735,434873,Soccer
4731995,473199,Plastic
5773105,577310,Kite flying
4998455,499845,No
5172965,517296,Standing
5396735,539673,Fishing
3871505,387150,Legally
2692535,269253,Brick
8365,836,Skiing
1130455,113045,Wooden
3362765,336276,Stage
319835,31983,Iphone
3579435,357943,Herding
5469645,546964,Sectional
2479995,247999,Surfboard
1668965,166896,Ticket
1902915,190291,Pizza
749675,74967,Newborn
2673635,267363,Truck and boat
3925645,392564,Bedroom
317455,31745,Dachshund
3767515,376751,20
5247425,524742,Spray paint
5488945,548894,Silk
2847255,284725,China
5063105,506310,Wide angle
894305,89430,Garfield
4418545,441854,Octagon
3093665,309366,Transportation
1844055,184405,Flying kite
4855645,485564,Ball
61775,6177,Very sharp
914025,91402,Polyester
1774895,177489,Pizza
4813185,481318,Very
2356925,235692,Longhorn
1728775,172877,Office
4380775,438077,Farmer
4974885,497488,Twin
1766295,176629,Spots
2721365,272136,Wwii
2771625,277162,Hot dog
2141095,214109,Crime
2865245,286524,California
1357485,135748,Pomeranian
3865895,386589,Polo
3782045,378204,Starbucks
3923205,392320,Cross contamination
319935,31993,Fight
499425,49942,Metal
3725015,372501,Wool
2417175,241717,Wind
31345,3134,Speed
3343715,334371,England
3981745,398174,Leather
2074315,207431,Bake
844745,84474,Hull
4248795,424879,Couch
3823075,382307,Door
3823076,382307,Remote
2716435,271643,Lake
1071835,107183,India
4118325,411832,Play
4759905,475990,Bake
946075,94607,Christmas
478375,47837,Screen
3963875,396387,Ceramic
4780715,478071,Sunflowers
5622925,562292,Leg
227975,22797,Landing
2907005,290700,6 months
2215435,221543,911
4680635,468063,Hair
3805975,380597,Rain
2563675,256367,Electricity
4965255,496525,Speakers
402755,40275,Temple
4446265,444626,Kitchen
95535,9553,Cardinal
1588015,158801,Boeing 747
1212105,121210,Lettuce
5064585,506458,Army
5773855,577385,Germany
1648855,164885,Jump
4882515,488251,America
5290835,529083,Bridge
5788075,578807,Scout
1872445,187244,Shaun white
3170185,317018,Park
3750155,375015,Brown
3959045,395904,Thanksgiving
3992695,399269,Tile
1774865,177486,Aluminum
4783565,478356,1950
3068935,306893,Do not enter
2575375,257537,Lights
1729795,172979,Arrow
1605295,160529,Boeing 747
2983165,298316,Action figure
2326925,232692,Water skiing
4837225,483722,Passenger
4881985,488198,Baked
4844255,484425,Now
3066385,306638,Hot
1836665,183666,Engineer
2131565,213156,Ceramic
1922335,192233,Tennis ball
5397915,539791,Pigeon
688525,68852,Mzg
719335,71933,Sonic
3713955,371395,Spring
3323515,332351,Ocean
1238435,123843,Kohler
2082365,208236,Golden retriever
4011575,401157,Floral
1173965,117396,Men
5613935,561393,Calico
3880095,388009,White
2142475,214247,Blue
1643055,164305,Teddy roosevelt
2783955,278395,Pacific
3562985,356298,Graffiti
2916645,291664,Water
5778535,577853,"Cereal, fruit, milk"
203075,20307,Female
638045,63804,Donut
2151145,215114,Refrigerator
1863225,186322,New york
1280515,128051,Green
1679935,167993,Grass
5384545,538454,Soccer
469195,46919,30 mph
3272555,327255,Mountain
4420095,442009,Claw foot
2056015,205601,Stew
3452755,345275,Sun
4485115,448511,Cumin
2844455,284445,Cross street
4092475,409247,Outside
684095,68409,Boys
2240205,224020,Donut
5191825,519182,Baked
793805,79380,Horse racing
4965315,496531,Stop
4964115,496411,Church
